id,algorithm,dataset_type,n_features,n_centers,estimated_n_centers,cluster_std,init_method,accuracy
284,hc,gaussian,9,10,,0.5,,100.0
285,uofc,gaussian,9,10,7.0,1.0,,70.0
285,gmm,gaussian,9,10,,1.0,random,91.8
285,gmm,gaussian,9,10,,1.0,kmeans++,100.0
285,gmm,gaussian,9,10,,1.0,hcm,100.0
285,gmm,gaussian,9,10,,1.0,uniform,100.0
285,gmm,gaussian,9,10,,1.0,stratified,79.60000000000001
285,hc,gaussian,9,10,,1.0,,100.0
286,uofc,gaussian,9,10,9.0,2.0,,75.4
286,gmm,gaussian,9,10,,2.0,random,90.7
286,gmm,gaussian,9,10,,2.0,kmeans++,85.8
286,gmm,gaussian,9,10,,2.0,hcm,100.0
286,gmm,gaussian,9,10,,2.0,uniform,100.0
286,gmm,gaussian,9,10,,2.0,stratified,80.60000000000001
286,hc,gaussian,9,10,,2.0,,90.10000000000001
287,uofc,gaussian,9,10,10.0,2.5,,85.3
287,gmm,gaussian,9,10,,2.5,random,88.6
287,gmm,gaussian,9,10,,2.5,kmeans++,86.3
287,gmm,gaussian,9,10,,2.5,hcm,99.8
287,gmm,gaussian,9,10,,2.5,uniform,99.8
287,gmm,gaussian,9,10,,2.5,stratified,80.4
287,hc,gaussian,9,10,,2.5,,60.3
288,uofc,gaussian,10,2,2.0,0.5,,100.0
288,gmm,gaussian,10,2,,0.5,random,100.0
288,gmm,gaussian,10,2,,0.5,kmeans++,100.0
288,gmm,gaussian,10,2,,0.5,hcm,100.0
288,gmm,gaussian,10,2,,0.5,uniform,100.0
288,gmm,gaussian,10,2,,0.5,stratified,52.400000000000006
288,hc,gaussian,10,2,,0.5,,100.0
289,uofc,gaussian,10,2,2.0,1.0,,100.0
289,gmm,gaussian,10,2,,1.0,random,100.0
289,gmm,gaussian,10,2,,1.0,kmeans++,100.0
289,gmm,gaussian,10,2,,1.0,hcm,100.0
289,gmm,gaussian,10,2,,1.0,uniform,100.0
289,gmm,gaussian,10,2,,1.0,stratified,52.0
289,hc,gaussian,10,2,,1.0,,100.0
290,uofc,gaussian,10,2,2.0,2.0,,100.0
290,gmm,gaussian,10,2,,2.0,random,100.0
290,gmm,gaussian,10,2,,2.0,kmeans++,100.0
290,gmm,gaussian,10,2,,2.0,hcm,100.0
290,gmm,gaussian,10,2,,2.0,uniform,100.0
290,gmm,gaussian,10,2,,2.0,stratified,51.4
290,hc,gaussian,10,2,,2.0,,50.1
291,uofc,gaussian,10,2,2.0,2.5,,99.9
291,gmm,gaussian,10,2,,2.5,random,99.9
291,gmm,gaussian,10,2,,2.5,kmeans++,99.9
291,gmm,gaussian,10,2,,2.5,hcm,99.9
291,gmm,gaussian,10,2,,2.5,uniform,99.9
291,gmm,gaussian,10,2,,2.5,stratified,50.9
291,hc,gaussian,10,2,,2.5,,50.1
292,uofc,gaussian,10,3,3.0,0.5,,100.0
292,gmm,gaussian,10,3,,0.5,random,100.0
292,gmm,gaussian,10,3,,0.5,kmeans++,100.0
292,gmm,gaussian,10,3,,0.5,hcm,100.0
292,gmm,gaussian,10,3,,0.5,uniform,100.0
292,gmm,gaussian,10,3,,0.5,stratified,100.0
292,hc,gaussian,10,3,,0.5,,100.0
293,uofc,gaussian,10,3,3.0,1.0,,100.0
293,gmm,gaussian,10,3,,1.0,random,100.0
293,gmm,gaussian,10,3,,1.0,kmeans++,100.0
293,gmm,gaussian,10,3,,1.0,hcm,100.0
293,gmm,gaussian,10,3,,1.0,uniform,100.0
293,gmm,gaussian,10,3,,1.0,stratified,100.0
293,hc,gaussian,10,3,,1.0,,100.0
294,uofc,gaussian,10,3,3.0,2.0,,100.0
294,gmm,gaussian,10,3,,2.0,random,100.0
294,gmm,gaussian,10,3,,2.0,kmeans++,100.0
294,gmm,gaussian,10,3,,2.0,hcm,100.0
294,gmm,gaussian,10,3,,2.0,uniform,100.0
294,gmm,gaussian,10,3,,2.0,stratified,100.0
294,hc,gaussian,10,3,,2.0,,100.0
295,uofc,gaussian,10,3,3.0,2.5,,100.0
295,gmm,gaussian,10,3,,2.5,random,100.0
295,gmm,gaussian,10,3,,2.5,kmeans++,100.0
295,gmm,gaussian,10,3,,2.5,hcm,100.0
295,gmm,gaussian,10,3,,2.5,uniform,100.0
295,gmm,gaussian,10,3,,2.5,stratified,100.0
295,hc,gaussian,10,3,,2.5,,66.8
296,uofc,gaussian,10,4,5.0,0.5,,87.9
296,gmm,gaussian,10,4,,0.5,random,70.0
296,gmm,gaussian,10,4,,0.5,kmeans++,100.0
296,gmm,gaussian,10,4,,0.5,hcm,100.0
296,gmm,gaussian,10,4,,0.5,uniform,100.0
296,gmm,gaussian,10,4,,0.5,stratified,77.8
296,hc,gaussian,10,4,,0.5,,100.0
297,uofc,gaussian,10,4,5.0,1.0,,87.6
297,gmm,gaussian,10,4,,1.0,random,70.3
297,gmm,gaussian,10,4,,1.0,kmeans++,100.0
297,gmm,gaussian,10,4,,1.0,hcm,100.0
297,gmm,gaussian,10,4,,1.0,uniform,100.0
297,gmm,gaussian,10,4,,1.0,stratified,74.0
297,hc,gaussian,10,4,,1.0,,100.0
298,uofc,gaussian,10,4,5.0,2.0,,88.1
298,gmm,gaussian,10,4,,2.0,random,69.39999999999999
298,gmm,gaussian,10,4,,2.0,kmeans++,66.3
298,gmm,gaussian,10,4,,2.0,hcm,100.0
298,gmm,gaussian,10,4,,2.0,uniform,100.0
298,gmm,gaussian,10,4,,2.0,stratified,75.3
298,hc,gaussian,10,4,,2.0,,100.0
299,uofc,gaussian,10,4,2.0,2.5,,50.0
299,gmm,gaussian,10,4,,2.5,random,69.39999999999999
299,gmm,gaussian,10,4,,2.5,kmeans++,100.0
299,gmm,gaussian,10,4,,2.5,hcm,100.0
299,gmm,gaussian,10,4,,2.5,uniform,100.0
299,gmm,gaussian,10,4,,2.5,stratified,76.2
299,hc,gaussian,10,4,,2.5,,75.1
300,uofc,gaussian,10,5,6.0,0.5,,90.2
300,gmm,gaussian,10,5,,0.5,random,71.7
300,gmm,gaussian,10,5,,0.5,kmeans++,100.0
300,gmm,gaussian,10,5,,0.5,hcm,100.0
300,gmm,gaussian,10,5,,0.5,uniform,100.0
300,gmm,gaussian,10,5,,0.5,stratified,80.0
300,hc,gaussian,10,5,,0.5,,100.0
301,uofc,gaussian,10,5,6.0,1.0,,90.60000000000001
301,gmm,gaussian,10,5,,1.0,random,74.7
301,gmm,gaussian,10,5,,1.0,kmeans++,100.0
301,gmm,gaussian,10,5,,1.0,hcm,100.0
301,gmm,gaussian,10,5,,1.0,uniform,100.0
301,gmm,gaussian,10,5,,1.0,stratified,100.0
301,hc,gaussian,10,5,,1.0,,100.0
302,uofc,gaussian,10,5,6.0,2.0,,90.0
302,gmm,gaussian,10,5,,2.0,random,76.3
302,gmm,gaussian,10,5,,2.0,kmeans++,100.0
302,gmm,gaussian,10,5,,2.0,hcm,100.0
302,gmm,gaussian,10,5,,2.0,uniform,100.0
302,gmm,gaussian,10,5,,2.0,stratified,100.0
302,hc,gaussian,10,5,,2.0,,100.0
303,uofc,gaussian,10,5,5.0,2.5,,100.0
303,gmm,gaussian,10,5,,2.5,random,76.9
303,gmm,gaussian,10,5,,2.5,kmeans++,75.0
303,gmm,gaussian,10,5,,2.5,hcm,100.0
303,gmm,gaussian,10,5,,2.5,uniform,100.0
303,gmm,gaussian,10,5,,2.5,stratified,100.0
303,hc,gaussian,10,5,,2.5,,80.10000000000001
304,uofc,gaussian,10,6,8.0,0.5,,83.5
304,gmm,gaussian,10,6,,0.5,random,76.1
304,gmm,gaussian,10,6,,0.5,kmeans++,100.0
304,gmm,gaussian,10,6,,0.5,hcm,100.0
304,gmm,gaussian,10,6,,0.5,uniform,100.0
304,gmm,gaussian,10,6,,0.5,stratified,83.7
304,hc,gaussian,10,6,,0.5,,100.0
305,uofc,gaussian,10,6,8.0,1.0,,83.7
305,gmm,gaussian,10,6,,1.0,random,79.5
305,gmm,gaussian,10,6,,1.0,kmeans++,100.0
305,gmm,gaussian,10,6,,1.0,hcm,100.0
305,gmm,gaussian,10,6,,1.0,uniform,100.0
305,gmm,gaussian,10,6,,1.0,stratified,82.89999999999999
305,hc,gaussian,10,6,,1.0,,100.0
306,uofc,gaussian,10,6,8.0,2.0,,88.9
306,gmm,gaussian,10,6,,2.0,random,79.5
306,gmm,gaussian,10,6,,2.0,kmeans++,100.0
306,gmm,gaussian,10,6,,2.0,hcm,100.0
306,gmm,gaussian,10,6,,2.0,uniform,100.0
306,gmm,gaussian,10,6,,2.0,stratified,83.1
306,hc,gaussian,10,6,,2.0,,100.0
307,uofc,gaussian,10,6,7.0,2.5,,92.7
307,gmm,gaussian,10,6,,2.5,random,80.5
307,gmm,gaussian,10,6,,2.5,kmeans++,100.0
307,gmm,gaussian,10,6,,2.5,hcm,100.0
307,gmm,gaussian,10,6,,2.5,uniform,100.0
307,gmm,gaussian,10,6,,2.5,stratified,83.39999999999999
307,hc,gaussian,10,6,,2.5,,83.39999999999999
308,uofc,gaussian,10,7,9.0,0.5,,86.1
308,gmm,gaussian,10,7,,0.5,random,81.8
308,gmm,gaussian,10,7,,0.5,kmeans++,100.0
308,gmm,gaussian,10,7,,0.5,hcm,100.0
308,gmm,gaussian,10,7,,0.5,uniform,100.0
308,gmm,gaussian,10,7,,0.5,stratified,68.0
308,hc,gaussian,10,7,,0.5,,100.0
309,uofc,gaussian,10,7,9.0,1.0,,93.0
309,gmm,gaussian,10,7,,1.0,random,84.5
309,gmm,gaussian,10,7,,1.0,kmeans++,100.0
309,gmm,gaussian,10,7,,1.0,hcm,100.0
309,gmm,gaussian,10,7,,1.0,uniform,100.0
309,gmm,gaussian,10,7,,1.0,stratified,84.6
309,hc,gaussian,10,7,,1.0,,100.0
310,uofc,gaussian,10,7,8.0,2.0,,93.10000000000001
310,gmm,gaussian,10,7,,2.0,random,84.89999999999999
310,gmm,gaussian,10,7,,2.0,kmeans++,100.0
310,gmm,gaussian,10,7,,2.0,hcm,100.0
310,gmm,gaussian,10,7,,2.0,uniform,100.0
310,gmm,gaussian,10,7,,2.0,stratified,82.19999999999999
310,hc,gaussian,10,7,,2.0,,85.6
311,uofc,gaussian,10,7,6.0,2.5,,85.7
311,gmm,gaussian,10,7,,2.5,random,85.0
311,gmm,gaussian,10,7,,2.5,kmeans++,100.0
311,gmm,gaussian,10,7,,2.5,hcm,100.0
311,gmm,gaussian,10,7,,2.5,uniform,100.0
311,gmm,gaussian,10,7,,2.5,stratified,82.19999999999999
311,hc,gaussian,10,7,,2.5,,57.199999999999996
312,uofc,gaussian,10,8,7.0,0.5,,87.5
312,gmm,gaussian,10,8,,0.5,random,83.89999999999999
312,gmm,gaussian,10,8,,0.5,kmeans++,100.0
312,gmm,gaussian,10,8,,0.5,hcm,100.0
312,gmm,gaussian,10,8,,0.5,uniform,100.0
312,gmm,gaussian,10,8,,0.5,stratified,86.4
312,hc,gaussian,10,8,,0.5,,100.0
313,uofc,gaussian,10,8,7.0,1.0,,87.5
313,gmm,gaussian,10,8,,1.0,random,86.2
313,gmm,gaussian,10,8,,1.0,kmeans++,100.0
313,gmm,gaussian,10,8,,1.0,hcm,100.0
313,gmm,gaussian,10,8,,1.0,uniform,100.0
313,gmm,gaussian,10,8,,1.0,stratified,86.1
313,hc,gaussian,10,8,,1.0,,100.0
314,uofc,gaussian,10,8,7.0,2.0,,87.5
314,gmm,gaussian,10,8,,2.0,random,100.0
314,gmm,gaussian,10,8,,2.0,kmeans++,81.3
314,gmm,gaussian,10,8,,2.0,hcm,100.0
314,gmm,gaussian,10,8,,2.0,uniform,100.0
314,gmm,gaussian,10,8,,2.0,stratified,86.0
314,hc,gaussian,10,8,,2.0,,75.2
315,uofc,gaussian,10,8,7.0,2.5,,87.5
315,gmm,gaussian,10,8,,2.5,random,99.8
315,gmm,gaussian,10,8,,2.5,kmeans++,99.8
315,gmm,gaussian,10,8,,2.5,hcm,99.8
315,gmm,gaussian,10,8,,2.5,uniform,99.8
315,gmm,gaussian,10,8,,2.5,stratified,85.6
315,hc,gaussian,10,8,,2.5,,50.0
316,uofc,gaussian,10,9,10.0,0.5,,78.60000000000001
316,gmm,gaussian,10,9,,0.5,random,67.7
316,gmm,gaussian,10,9,,0.5,kmeans++,100.0
316,gmm,gaussian,10,9,,0.5,hcm,100.0
316,gmm,gaussian,10,9,,0.5,uniform,100.0
316,gmm,gaussian,10,9,,0.5,stratified,91.2
316,hc,gaussian,10,9,,0.5,,100.0
317,uofc,gaussian,10,9,10.0,1.0,,78.5
317,gmm,gaussian,10,9,,1.0,random,73.5
317,gmm,gaussian,10,9,,1.0,kmeans++,100.0
317,gmm,gaussian,10,9,,1.0,hcm,100.0
317,gmm,gaussian,10,9,,1.0,uniform,100.0
317,gmm,gaussian,10,9,,1.0,stratified,75.4
317,hc,gaussian,10,9,,1.0,,100.0
318,uofc,gaussian,10,9,7.0,2.0,,77.8
318,gmm,gaussian,10,9,,2.0,random,65.3
318,gmm,gaussian,10,9,,2.0,kmeans++,100.0
318,gmm,gaussian,10,9,,2.0,hcm,100.0
318,gmm,gaussian,10,9,,2.0,uniform,100.0
318,gmm,gaussian,10,9,,2.0,stratified,71.7
318,hc,gaussian,10,9,,2.0,,77.7
319,uofc,gaussian,10,9,7.0,2.5,,77.8
319,gmm,gaussian,10,9,,2.5,random,64.0
319,gmm,gaussian,10,9,,2.5,kmeans++,99.8
319,gmm,gaussian,10,9,,2.5,hcm,99.8
319,gmm,gaussian,10,9,,2.5,uniform,99.8
319,gmm,gaussian,10,9,,2.5,stratified,71.6
319,hc,gaussian,10,9,,2.5,,44.6
320,uofc,gaussian,10,10,8.0,0.5,,80.0
320,gmm,gaussian,10,10,,0.5,random,73.0
320,gmm,gaussian,10,10,,0.5,kmeans++,100.0
320,gmm,gaussian,10,10,,0.5,hcm,100.0
320,gmm,gaussian,10,10,,0.5,uniform,100.0
320,gmm,gaussian,10,10,,0.5,stratified,78.4
320,hc,gaussian,10,10,,0.5,,100.0
321,uofc,gaussian,10,10,8.0,1.0,,80.0
321,gmm,gaussian,10,10,,1.0,random,74.4
321,gmm,gaussian,10,10,,1.0,kmeans++,100.0
321,gmm,gaussian,10,10,,1.0,hcm,100.0
321,gmm,gaussian,10,10,,1.0,uniform,100.0
321,gmm,gaussian,10,10,,1.0,stratified,80.9
321,hc,gaussian,10,10,,1.0,,100.0
322,uofc,gaussian,10,10,10.0,2.0,,85.7
322,gmm,gaussian,10,10,,2.0,random,64.5
322,gmm,gaussian,10,10,,2.0,kmeans++,100.0
322,gmm,gaussian,10,10,,2.0,hcm,100.0
322,gmm,gaussian,10,10,,2.0,uniform,100.0
322,gmm,gaussian,10,10,,2.0,stratified,78.9
322,hc,gaussian,10,10,,2.0,,90.10000000000001
323,uofc,gaussian,10,10,8.0,2.5,,80.0
323,gmm,gaussian,10,10,,2.5,random,66.10000000000001
323,gmm,gaussian,10,10,,2.5,kmeans++,100.0
323,gmm,gaussian,10,10,,2.5,hcm,100.0
323,gmm,gaussian,10,10,,2.5,uniform,100.0
323,gmm,gaussian,10,10,,2.5,stratified,78.60000000000001
323,hc,gaussian,10,10,,2.5,,70.0
324,uofc,iris,4,3,2.0,,,66.66666666666666
324,gmm,iris,4,3,,,random,96.66666666666667
324,gmm,iris,4,3,,,kmeans++,64.66666666666666
324,gmm,iris,4,3,,,hcm,96.66666666666667
324,gmm,iris,4,3,,,uniform,66.0
324,gmm,iris,4,3,,,stratified,96.66666666666667
324,hc,iris,4,3,,,,66.0
325,uofc,wine,13,3,3.0,,,96.62921348314607
325,gmm,wine,13,3,,,random,76.40449438202246
325,gmm,wine,13,3,,,kmeans++,98.31460674157303
325,gmm,wine,13,3,,,hcm,96.06741573033707
325,gmm,wine,13,3,,,uniform,47.19101123595505
325,gmm,wine,13,3,,,stratified,64.60674157303372
325,hc,wine,13,3,,,,37.640449438202246
326,uofc,breast_cancer,30,2,2.0,,,91.56414762741653
326,gmm,breast_cancer,30,2,,,random,94.72759226713534
326,gmm,breast_cancer,30,2,,,kmeans++,94.02460456942003
326,gmm,breast_cancer,30,2,,,hcm,91.56414762741653
326,gmm,breast_cancer,30,2,,,uniform,66.08084358523726
326,gmm,breast_cancer,30,2,,,stratified,53.602811950790866
326,hc,breast_cancer,30,2,,,,63.09314586994728
